"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","CITY_MARKET_ID","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","UTC_LOCAL_TIME_VARIATION","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","Kazakhstan","",30256,43,"N",21,0,43.35000000,77,"E",2,0,77.03333333,"+0600",1992-01-01,2011-06-30,0,0,
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","Kazakhstan","",30256,43,"N",21,20,43.35555556,77,"E",2,38,77.04388889,"+0600",2011-07-01,,0,1,
10257,"ALB","Albany International","Albany, NY","United States","New York",30257,42,"N",44,45,42.74583333,73,"W",48,19,-73.80527778,"-0500",1950-01-01,2011-06-30,0,0,
10257,"ALB","Albany International","Albany, NY","United States","New York",30257,42,"N",44,57,42.74916667,73,"W",48,7,-73.80194444,"-0500",2011-07-01,,0,1,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain","",30258,38,"N",16,57,38.28250000,0,"W",33,30,-0.55833333,"+0100",1950-01-01,2011-06-30,0,0,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain","",30258,38,"N",16,56,38.28222222,0,"W",33,29,-0.55805556,"+0100",2011-07-01,2013-04-30,0,0,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain","",30258,38,"N",17,1,38.28361111,0,"W",33,31,-0.55861111,"+0100",2013-05-01,2015-03-31,0,0,
10258,"ALC","Alicante Elche","Alicante, Spain","Spain","",30258,38,"N",16,56,38.28222222,0,"W",33,29,-0.55805556,"+0100",2015-04-01,2017-10-31,0,0,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain","",30258,38,"N",16,56,38.28222222,0,"W",33,29,-0.55805556,"+0100",2017-11-01,2017-11-30,0,0,
10258,"ALC","Alicante Elche","Alicante, Spain","Spain","",30258,38,"N",16,56,38.28222222,0,"W",33,29,-0.55805556,"+0100",2017-12-01,,0,1,
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","United States","Texas",30259,30,"N",23,3,30.38416667,103,"W",40,59,-103.68305556,"-0600",1977-09-01,2011-06-30,0,0,
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","United States","Texas",30259,30,"N",23,3,30.38416667,103,"W",41,1,-103.68361111,"-0600",2011-07-01,,0,1,
10260,"ALF","Alta Airport","Alta, Norway","Norway","",30260,69,"N",58,34,69.97611111,23,"E",22,50,23.38055556,"+0100",1950-01-01,2011-06-30,0,0,
10260,"ALF","Alta Airport","Alta, Norway","Norway","",30260,69,"N",58,34,69.97611111,23,"E",22,18,23.37166667,"+0100",2011-07-01,2017-09-30,0,0,
10260,"ALF","Alta Airport","Alta, Norway","Norway","",30260,69,"N",58,39,69.97750000,23,"E",21,53,23.36472222,"+0100",2017-10-01,2017-10-31,0,0,
10260,"ALF","Alta Airport","Alta, Norway","Norway","",30260,69,"N",58,34,69.97611111,23,"E",22,18,23.37166667,"+0100",2017-11-01,2017-11-30,0,0,
10260,"ALF","Alta Airport","Alta, Norway","Norway","",30260,69,"N",58,39,69.97750000,23,"E",21,53,23.36472222,"+0100",2017-12-01,,0,1,
10261,"ALG","Houari Boumediene","Algiers, Algeria","Algeria","",30261,36,"N",41,36,36.69333333,3,"E",13,2,3.21722222,"+0100",1962-07-01,2011-06-30,0,0,
